legacy_path,legacy_sha256,openalex_id,doi,canonical_url,title,source_type,disposition,lifecycle,artifact_level,relevance_status,duplicate_of,output_path,reason
sources/arxiv/2011--system-analysis-frame-of-management-innovation--jianmin-wang--w2351266167.md,a212b1c42dea9947b830b02f3a16bddf4be8213635d76ab07954db3766aa6943,W2351266167,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-BJGG201103010.htm,System Analysis Frame of Management Innovation,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2011-01-01--system-analysis-frame-of-management-innovation--w2351266167.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2005--the-research-on-the-measurement-and-changing-tendency-of-customer-knowledge-value--peiji-shao--w2351266377.md,f962be6a42ab3e62f75baf19ffc9c9b0ba58de4f149739d6aee841ee2562d818,W2351266377,,http://en.cnki.com.cn/Article_en/CJFDTotal-KXYJ2005S1045.htm,The research on the measurement and changing tendency of customer knowledge value,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2005-01-01--the-research-on-the-measurement-and-changing-tendency-of-customer-knowledge-value--w2351266377.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2013--absorptive-capacity-and-innovative-performance-empirical-analysis-based-on-the-heterogeneity-of-fdi--ma-rui-chao--w2354630219.md,17e2cd0c02d18c97dc8ccb2157e22f9396af0fc6a21c7082d42e78a28b868c00,W2354630219,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-DJKX201301012.htm,Absorptive Capacity and Innovative Performance:Empirical Analysis Based on the Heterogeneity of FDI,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2013-01-01--absorptive-capacity-and-innovative-performance-empirical-analysis-based-on-the-heterogeneity-of-fdi--w2354630219.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2010--theoretical-review-of-absorptive-capacity--jian-li--w2355425519.md,d2213bdbf3283e0eecb834a0f1c9c81f46c9d040f36def5a57fafe0da89363a2,W2355425519,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-XADZ201003002.htm,Theoretical Review of Absorptive Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2010-01-01--theoretical-review-of-absorptive-capacity--w2355425519.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2009--empirical-study-on-the-relationship-between-customer-knowledge-management-and-organizational-perform--ma-zhen-zhong--w2357842919.md,637408de6f49d643427931648f7676a954044a79d443f40f8917882b925169d8,W2357842919,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-ZGRK200909018.htm,Empirical Study on the Relationship between Customer Knowledge Management and Organizational Performance:Perspective of Customer Response Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2009-01-01--empirical-study-on-the-relationship-between-customer-knowledge-management-and-organizational-perform--w2357842919.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2003--on-the-main-factors-of-knowledge-absorptive-capacity-of-enterprise--liu-chang-yong--w2360228312.md,896f8859799adea47ca09856398a5f65f6a0378f62702fc04e4ab5d50e23e60d,W2360228312,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-KXYJ200303017.htm,On the main factors of knowledge absorptive capacity of enterprise,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2003-01-01--on-the-main-factors-of-knowledge-absorptive-capacity-of-enterprise--w2360228312.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2006--mnc-knowledge-transferring-process-study-from-absorptive-capacity--qing-li--w2360499881.md,14601861736fcb968dec002ef16e2a4c8c3212463e421ea095d2904a5ecc615d,W2360499881,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-WSLD200606005.htm,MNC Knowledge Transferring Process Study from Absorptive Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2006-01-01--mnc-knowledge-transferring-process-study-from-absorptive-capacity--w2360499881.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2010--absorptive-capacity-extension-from-the-open-innvation-perspective--ge-hu-fei--w2360770798.md,5bb85d29d2745b44f18f989f9de22903e985c603231dafe9b2b6d9bf8caf0ded,W2360770798,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-KXXG201002011.htm,Absorptive Capacity Extension from the Open Innvation Perspective,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2010-01-01--absorptive-capacity-extension-from-the-open-innvation-perspective--w2360770798.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2010--a-research-progress-of-corporate-absorptive-capacity--qian-xi-hong--w2361696831.md,20c20c738afc998a5907b2e38f872d3104b62f122e514df9fb02b2b50dbdc744,W2361696831,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-JJLL201008010.htm,A RESEARCH PROGRESS OF CORPORATE ABSORPTIVE CAPACITY,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2010-01-01--a-research-progress-of-corporate-absorptive-capacity--w2361696831.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2009--the-effect-of-absorptive-capacity-on-firm-s-competitive-advantage-in-china--chen-yin--w2364670211.md,118967014ca6c1ad04a3e0a684c277e28e79c76688e6b287bf9df0bc289e7c6a,W2364670211,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-JCJJ200902002.htm,The Effect of Absorptive Capacity on Firm's Competitive Advantage in China,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2009-01-01--the-effect-of-absorptive-capacity-on-firm-s-competitive-advantage-in-china--w2364670211.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2008--study-on-relationship-between-knowledge-absorptive-capacity-and-performance-based-on-the-view-of-cor--zhou-pei--w2374226729.md,5b512ef2634de2956db900b327c02e88e641986003d4c5fdfc4bf6b6c471c695,W2374226729,,https://openalex.org/W2374226729,Study on Relationship between Knowledge Absorptive Capacity and Performance Based on the View of Corporate Entrepreneurship,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2008-01-01--study-on-relationship-between-knowledge-absorptive-capacity-and-performance-based-on-the-view-of-cor--w2374226729.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2008--relationship-between-the-capabilities-of-enterprise-s-absorbing-knowledge-and-its-performance-in-chi--zhang-han--w2375844141.md,32bf67d524543ea281e87c173ee3d5b0d4c2b7110788eaa26cedbfd9f991050a,W2375844141,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-GLXB200806013.htm,Relationship Between the Capabilities of Enterprise's Absorbing Knowledge and Its Performance in China,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2008-01-01--relationship-between-the-capabilities-of-enterprise-s-absorbing-knowledge-and-its-performance-in-chi--w2375844141.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2012--study-on-present-situation-and-influencing-factors-of-shaanxi-province-high-tech-companies-technolog--xu-lin--w2376856881.md,6c900f8ef41022a36b1626c6dbfd6dea7e7a065be6ed741f220fa79ee192b867,W2376856881,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-JZGC201232073.htm,Study on Present Situation and Influencing Factors of Shaanxi Province High-tech Companies Technology Innovation Models,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2012-01-01--study-on-present-situation-and-influencing-factors-of-shaanxi-province-high-tech-companies-technolog--w2376856881.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2011--the-determinants-of-fdi-spillover--jue-wang--w2378725772.md,aef06287b99d555917df0827f25707ce728b66c35d33cb0e3c9727ab684e759f,W2378725772,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-JJYG201107011.htm,The Determinants of FDI Spillover,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2011-01-01--the-determinants-of-fdi-spillover--w2378725772.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2010--a-review-on-import-and-spillover-of-technology-in-china-from-perspective-of-innovation-capacity--ling-yang--w2380543958.md,f159b75b38e8d131ba7c7a0c7312068c4719b7890af6b98d70c9a6745b11bfd4,W2380543958,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-KXXG201010010.htm,A Review on Import and Spillover of Technology in China from Perspective of Innovation Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2010-01-01--a-review-on-import-and-spillover-of-technology-in-china-from-perspective-of-innovation-capacity--w2380543958.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2015--influence-mechanism-of-it-capability-on-the-enterprise-s-absorptive-capacity-based-on-the-perspectiv--xie-wei-hon--w2380840150.md,197984eedfc8dd3880cfc7f2484a155cb7e13c2c2dc20235b80fc6dfbb0358d1,W2380840150,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-YJYF201506015.htm,Influence Mechanism of IT Capability on the Enterprise's Absorptive Capacity——Based on the Perspective of IT Governance,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2015-01-01--influence-mechanism-of-it-capability-on-the-enterprise-s-absorptive-capacity-based-on-the-perspectiv--w2380840150.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2013--restructuring-absorptive-capacity-under-different-knowledge-environments--erming-xu--w2387197579.md,ec341aba62779db427b6c927b8d6c1dbbf2b496a22ac815b24a580be9d080773,W2387197579,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-KXYJ201307013.htm,Restructuring absorptive capacity under different knowledge environments,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2013-01-01--restructuring-absorptive-capacity-under-different-knowledge-environments--w2387197579.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2008--study-on-absorptive-capacity-for-enterprises-to-obtain-customer-knowledge-oriented-crm--zou-nongji--w2387847986.md,2ad17c7e01c3f77e029cb313ab293f068857c6a8118d581929a6bfd99c2ed92e,W2387847986,,https://en.cnki.com.cn/Article_en/CJFDTOTAL-HDCS200804008.htm,Study on Absorptive Capacity for Enterprises to Obtain Customer Knowledge Oriented CRM,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2008-01-01--study-on-absorptive-capacity-for-enterprises-to-obtain-customer-knowledge-oriented-crm--w2387847986.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2008--an-empirical-analysis-on-relationship-between-china-s-independent-innovation-and-economic-growth-bas--dai-kui-zao--w2390074040.md,3df040788ddcf9ef369a594f5c3fd27567df18a0a49ce7052228a23b59157a84,W2390074040,,https://openalex.org/W2390074040,An empirical analysis on relationship between China's independent innovation and economic growth:based on technology absorptive capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2008-01-01--an-empirical-analysis-on-relationship-between-china-s-independent-innovation-and-economic-growth-bas--w2390074040.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2013--study-on-relationship-between-knowledge-absorptive-capacity-and-incubating-enterprise-performance--zhang-gen-min--w2391996585.md,014cefa58a4ab3e7fc272593c935b4dce9b1fb489c03d8a7dcb94db8bf21268f,W2391996585,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-SYCH201306014.htm,Study on Relationship between Knowledge Absorptive Capacity and Incubating Enterprise Performance,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2013-01-01--study-on-relationship-between-knowledge-absorptive-capacity-and-incubating-enterprise-performance--w2391996585.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2012--the-empirical-research-on-the-impact-of-supply-chain-relationship-quality-on-knowledge-absorptive-ca--hongcui-wu--w2392323350.md,bb025e582c018f364cb24a7213927051041d333d284fe0a04cf06e892a4913b1,W2392323350,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-TJLT201211017.htm,The Empirical Research on the Impact of Supply Chain Relationship Quality on Knowledge Absorptive Capacity and Cooperation Innovation Performance,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2012-01-01--the-empirical-research-on-the-impact-of-supply-chain-relationship-quality-on-knowledge-absorptive-ca--w2392323350.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2012--absorptive-capacity-und-ihre-determinanten-ergebnisse-einer-fallstudienanalyse-in-deutschen-hightech--georg-schrey-gg--w2404335681.md,c358d8c321c7986ce5e4375a6dcdad2c92e1ecb370087a2f287919fecabd0eb4,W2404335681,10.1515/arbeit-2012-2-311,https://doi.org/10.1515/arbeit-2012-2-311,Absorptive Capacity und ihre Determinanten: Ergebnisse einer Fallstudienanalyse in deutschen Hightech- Unternehmen / Absorptive capacity and its determinants: results of a case study analysis in German high-tech firms,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2012-09-01--absorptive-capacity-und-ihre-determinanten-ergebnisse-einer-fallstudienanalyse-in-deutschen-hightech--w2404335681.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2011--enhancing-the-innovation-capability-in-the-organization-a-conceptual-framework--zeinolabedin-rahmani--w2407579429.md,8531432f2c24027335a1618dc27cab3ba7a1929251e07b5b57e1eef3741b30f8,W2407579429,,http://ipedr.com/vol13/55-T10035.pdf,Enhancing the innovation capability in the organization: A conceptual framework,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2011-01-01--enhancing-the-innovation-capability-in-the-organization-a-conceptual-framework--w2407579429.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2016--early-efforts-to-develop-absorptive-capacity-and-their-performance-implications-differences-among-co--b-rbara-larra-eta--w2464478539.md,1795dccff87437575359bdbb5d5986edd0a93a2f76d531660ed335ed2e3da2bc,W2464478539,10.1007/s10961-016-9488-1,https://doi.org/10.1007/s10961-016-9488-1,Early efforts to develop absorptive capacity and their performance implications: differences among corporate and independent ventures,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2016-07-09--early-efforts-to-develop-absorptive-capacity-and-their-performance-implications-differences-among-co--w2464478539.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2012--innovation-from-the-view-point-of-absorptive-capacity-based-on-some-case-studies--source--w2467318596.md,28c02b67203a9d40c80d4f4d57f12104eedf0e8ee11a88139f2916710dfcb054,W2467318596,,https://ci.nii.ac.jp/naid/120005737885,Innovation from the View Point of Absorptive Capacity : Based on Some Case Studies,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2012-12-01--innovation-from-the-view-point-of-absorptive-capacity-based-on-some-case-studies--w2467318596.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2016--necessitated-absorptive-capacity-and-metaroutines-in-international-technology-transfer-a-new-model--patrick-van-der-heiden--w2504355237.md,357c59550b1a8a29aea2a362537d29a477df11094e740e0eb3dbbf5d3e7310ab,W2504355237,10.1016/j.jengtecman.2016.07.001,https://doi.org/10.1016/j.jengtecman.2016.07.001,Necessitated absorptive capacity and metaroutines in international technology transfer: A new model,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2016-07-01--necessitated-absorptive-capacity-and-metaroutines-in-international-technology-transfer-a-new-model--w2504355237.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2015--an-absorptive-capacity-theory-of-knowledge-spillover-entrepreneurship--haifeng-qian--w2602055812.md,dc72df3e8e3154298f7cf225dfff77413b4b1abb23e21e063ae9a6a049a59142,W2602055812,10.4337/9781784718053.00017,https://doi.org/10.4337/9781784718053.00017,An absorptive capacity theory of knowledge spillover entrepreneurship,book-chapter,accepted,accepted,abstract,relevant,,sources/academic/book-chapter/accepted/2015-12-18--an-absorptive-capacity-theory-of-knowledge-spillover-entrepreneurship--w2602055812.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2016--increasing-absorptive-capacity-to-improve-internal-and-external-knowledge-transfer-in-multinational---b-la-gergely-r-cz--w2608344698.md,5d145ac643c62ed28abc0758acfd4b7c935db863546f0fecc3f08afe045e1558,W2608344698,,https://openalex.org/W2608344698,Increasing Absorptive Capacity to Improve Internal and External Knowledge Transfer in Multinational Companies: A Multiple Case Study Approach,repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2016-12-01--increasing-absorptive-capacity-to-improve-internal-and-external-knowledge-transfer-in-multinational---w2608344698.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2016--the-absorptive-capacity-spectrum-an-investment-a-capability-and-a-process-which-matters-most--yue-song--w2619136484.md,ca4e6a4d0c98fd9d8133543ab301e03c53b08236d070092890d246c1f7292020,W2619136484,10.5465/ambpp.2016.12263abstract,https://doi.org/10.5465/ambpp.2016.12263abstract,"""The Absorptive Capacity Spectrum: an Investment, a Capability, and a Process? Which Matters Most?""",journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2016-01-01--the-absorptive-capacity-spectrum-an-investment-a-capability-and-a-process-which-matters-most--w2619136484.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--comparing-agility-and-absorptive-capacity-for-superior-firm-performance-in-dynamic-environment--sangeeta-shah-bharadwaj--w2625196300.md,58e42f78e442aedfdf782edba5679a0a3e1d3221a493cdfa46b0debd97b92293,W2625196300,10.1504/ijbe.2017.10005662,https://doi.org/10.1504/ijbe.2017.10005662,Comparing agility and absorptive capacity for superior firm performance in dynamic environment,journal-article,duplicate,rejected,abstract,relevant,openalex:W4244396275,sources/academic/journal-article/rejected/2017-01-01--comparing-agility-and-absorptive-capacity-for-superior-firm-performance-in-dynamic-environment--w2625196300.md,Duplicate of OpenAlex W4244396275.
sources/arxiv/2009--the-impact-of-environmental-dynamism-on-knowledge-absorptive-capacity-innovation-performance-relatio--zarina-denan--w2727719618.md,fb842e8f908cf917e65afea11a17ac77c4b8d76c64192740f5f08f44b896d36f,W2727719618,,"https://ir.uitm.edu.my/view/publication/Social_and_Management_Research_Journal_=28SMRJ=29/>,","The impact of environmental dynamism on knowledge absorptive capacity-innovation performance relationship amongst manufacturing SMEs in Malaysia / Zarina Denan, Noraini Ismail and Noormala Amir Ishak",repository-preprint,accepted,accepted,abstract,relevant,,sources/academic/repository-preprint/accepted/2009-01-01--the-impact-of-environmental-dynamism-on-knowledge-absorptive-capacity-innovation-performance-relatio--w2727719618.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2009--research-on-the-elements-of-firm-s-is-absorptive-capacity--yong-cao--w273073713.md,6df2c74d5360d93c5d7b2e008508a40d23d10ce24d498dd9fea46b4a1e8cbcc9,W273073713,,http://en.cnki.com.cn/Article_en/CJFDTOTAL-GLXZ200915026.htm,Research on the Elements of Firm's IS Absorptive Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2009-01-01--research-on-the-elements-of-firm-s-is-absorptive-capacity--w273073713.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--external-knowledge-search-absorptive-capacity-and-radical-innovation-in-high-technology-firms--mar-a-luisa-flor-peris--w2742619630.md,56427faa5f1922969ab454d38257a5a1891d7e3fe09a42dea6b94392d4fe1e60,W2742619630,10.1016/j.emj.2017.08.003,https://doi.org/10.1016/j.emj.2017.08.003,"External knowledge search, absorptive capacity and radical innovation in high-technology firms",journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2017-08-10--external-knowledge-search-absorptive-capacity-and-radical-innovation-in-high-technology-firms--w2742619630.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--antecedents-and-effects-of-individual-absorptive-capacity-a-micro-foundational-perspective-on-open-i--sandor-jan-albert-l-wik--w2753684301.md,0b412bca2603cb6e2ffd0a13c2cfbda39e62dc2623c53ef67ad79fdc882dd872,W2753684301,10.1108/jkm-09-2016-0410,https://doi.org/10.1108/jkm-09-2016-0410,Antecedents and effects of individual absorptive capacity: a micro-foundational perspective on open innovation,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2017-09-08--antecedents-and-effects-of-individual-absorptive-capacity-a-micro-foundational-perspective-on-open-i--w2753684301.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--illuminating-the-relationship-between-absorptive-capacity-and-firm-performance-a-meta-analysis--noora-marttila--w2765356250.md,57dbd56005b498e56d6f9fd60ce1723ccf749492363cd4b5643cd6c588f2e668,W2765356250,10.5465/ambpp.2017.10687abstract,https://doi.org/10.5465/ambpp.2017.10687abstract,Illuminating the Relationship Between Absorptive Capacity and Firm Performance: A Meta-Analysis,conference-paper,accepted,accepted,abstract,relevant,,sources/academic/conference-paper/accepted/2017-08-01--illuminating-the-relationship-between-absorptive-capacity-and-firm-performance-a-meta-analysis--w2765356250.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--supply-chain-flexibility-in-dynamic-environments--araceli-mar-a-rojo-gallego-bur-n--w2765646572.md,209587f71a20aca536b6b3ec52c70890b57bfaf5d25d27c3146fc8e2d5c69857,W2765646572,10.1108/ijopm-08-2016-0450,https://doi.org/10.1108/ijopm-08-2016-0450,Supply chain flexibility in dynamic environments,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-01-25--supply-chain-flexibility-in-dynamic-environments--w2765646572.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2017--determinants-of-firm-s-innovation-related-external-knowledge-search-strategy-the-role-of-potential-a--chigu-kim--w2767699486.md,2253879cd52e50011e493f3db0bc5abcd1461c23bc5884b06fb4744cc7563e0f,W2767699486,10.1142/s1363919618500445,https://doi.org/10.1142/s1363919618500445,DETERMINANTS OF FIRM’S INNOVATION-RELATED EXTERNAL KNOWLEDGE SEARCH STRATEGY: THE ROLE OF POTENTIAL ABSORPTIVE CAPACITY AND APPROPRIABILITY REGIME,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2017-11-07--determinants-of-firm-s-innovation-related-external-knowledge-search-strategy-the-role-of-potential-a--w2767699486.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--leveraging-firm-innovation-performance-through-alliance-portfolios-in-emerging-economies-the-role-of--t-diana-l-van-aduard-de-macedo-soares--w2783456758.md,e1884532b6a8bf44d208a2e0ec540b5e0409346570d33ec56c75d0904be85b27,W2783456758,10.4067/s0718-27242017000400002,https://doi.org/10.4067/s0718-27242017000400002,Leveraging firm innovation performance through alliance portfolios in emerging economies: the role of absorptive capacity,journal-article,accepted,accepted,full_text,relevant,,sources/academic/journal-article/accepted/2017-01-01--leveraging-firm-innovation-performance-through-alliance-portfolios-in-emerging-economies-the-role-of--w2783456758.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2017--individual-and-collective-absorptive-capacities-of-new-external-knowledge-the-case-of-tunisian-small--salha-oumaya--w2783544070.md,16c0386f1595a7d203d3e0986d188cf37580e409538b4591adb4965c48ebba3e,W2783544070,10.1386/tmsd.16.3.209_1,https://doi.org/10.1386/tmsd.16.3.209_1,Individual and collective absorptive capacities of new external knowledge: The case of Tunisian small and medium-sized enterprises (SMEs),journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2017-09-01--individual-and-collective-absorptive-capacities-of-new-external-knowledge-the-case-of-tunisian-small--w2783544070.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--building-subsidiary-local-responsiveness-when-does-the-directionality-of-intrafirm-knowledge-transfe--zhaleh-najafi-tavani--w2784810216.md,abf73ef57d886c576b5d3819cc0a4a1c804ee10eaa7e0fa5eb0b13fd53595391,W2784810216,10.1016/j.jwb.2018.01.004,https://doi.org/10.1016/j.jwb.2018.01.004,Building subsidiary local responsiveness: (When) does the directionality of intrafirm knowledge transfers matter?,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2018-02-14--building-subsidiary-local-responsiveness-when-does-the-directionality-of-intrafirm-knowledge-transfe--w2784810216.md,"Title/abstract directly connects an organizational unit or business context with learning, knowledge, adaptation, innovation, or improvement."
sources/arxiv/2018--knowledge-absorptive-capacity-and-innovation-performance-in-high-tech-companies-a-multi-mediating-an--xuemei-xie--w2786484532.md,522d24a1b052b42781a012d475c5f55bd78aa0c80aa499d6aba12840362a28e8,W2786484532,10.1016/j.jbusres.2018.01.019,https://doi.org/10.1016/j.jbusres.2018.01.019,Knowledge absorptive capacity and innovation performance in high-tech companies: A multi-mediating analysis,journal-article,accepted,accepted,metadata_only,relevant,,sources/academic/journal-article/accepted/2018-01-17--knowledge-absorptive-capacity-and-innovation-performance-in-high-tech-companies-a-multi-mediating-an--w2786484532.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--absorptive-capacity-for-need-knowledge-antecedents-and-effects-for-employee-innovativeness--tim-schweisfurth--w2788157583.md,17487072eadae630b63eaca09f88413ea9009b77c7e25b1c0a958051780d9409,W2788157583,10.1016/j.respol.2018.01.017,https://doi.org/10.1016/j.respol.2018.01.017,Absorptive capacity for need knowledge: Antecedents and effects for employee innovativeness,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-02-21--absorptive-capacity-for-need-knowledge-antecedents-and-effects-for-employee-innovativeness--w2788157583.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--absorptive-capacity-and-intraorganizational-inventor-network-structures--rose-ji-youn-kim--w2828152500.md,09ce78ec0d831c0bcdc5ac5b397c3b22c7093ff1329fe8342ee0be44035431ce,W2828152500,10.5465/ambpp.2018.13612abstract,https://doi.org/10.5465/ambpp.2018.13612abstract,Absorptive capacity and intraorganizational inventor network structures,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-07-09--absorptive-capacity-and-intraorganizational-inventor-network-structures--w2828152500.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
sources/arxiv/2018--absorbing-partner-knowledge-in-r-d-collaborations-the-influence-of-founders-on-absorptive-capacity--elisabeth-mueller--w2837402946.md,96b1c261db474b4a1a0bee1064ed36cf139f4e330517bbf97c70658835c6ccac,W2837402946,10.5465/ambpp.2018.15817abstract,https://doi.org/10.5465/ambpp.2018.15817abstract,Absorbing Partner Knowledge in R&amp;D Collaborations – The Influence of Founders on Absorptive Capacity,journal-article,accepted,accepted,abstract,relevant,,sources/academic/journal-article/accepted/2018-07-09--absorbing-partner-knowledge-in-r-amp-d-collaborations-the-influence-of-founders-on-absorptive-capaci--w2837402946.md,"Title directly studies absorptive capacity, an established organizational learning and knowledge-conversion construct."
